job_id,job_role,company,experience,salary,location,rating,reviews,resposibilities,posted_on,job_link,company_link
211120004978.0,Looking For Heat treatment (Production)Engineer For Indore,Authentic Human Resources Services,1-5 Yrs,"1,50,000 - 2,50,000 PA.","Indore, Sehore",,,Heat Treatment,8 Days Ago,https://www.naukri.com/job-listings-looking-for-heat-treatment-production-engineer-for-indore-authentic-human-resources-services-indore-sehore-1-to-5-years-211120004978,https://www.naukri.com/authentic-human-resources-services-jobs-careers-1278018
311222002986.0,Sales Executive,MANPOWERMILGAYA.COM,0-5 Yrs,"50,000 - 1,50,000 PA.",Kolkata(Dalhousie),,,"Communication Skills,English",8 Days Ago,https://www.naukri.com/job-listings-sales-executive-manpowermilgaya-com-kolkata-0-to-5-years-311222002986,https://www.naukri.com/manpowermilgaya-jobs-careers-7029983
30123010947.0,2D Motion Design Jobs | After Effects Job | 2D Animator Work from Home,Advids,0-4 Yrs,"2,00,000 - 3,50,000 PA.",Permanent Remote,3.3,92 Reviews,"Character Animation,2D Animation,Aftereffects,2D Animator,Adobe After Effects,Motion Designing,Motion Designer,Visualiser",4 Days Ago,https://www.naukri.com/job-listings-2d-motion-design-jobs-after-effects-2d-animator-work-from-home-advids-pune-0-to-4-years-030123010947,https://www.naukri.com/advids-jobs-careers-1003180
261122606155.0,Cluster Sales Manager- Banca | Life Insurance-Siana,Lavya Associates,5-10 Yrs,"6,00,000 - 8,00,000 PA.",Siana,,,"Life Insurance,BFSI,Bancassurance,team handling,Channel Management,bank branches,sales,banking",1 Day Ago,https://www.naukri.com/job-listings-cluster-sales-manager-banca-life-insurance-siana-lavya-associates-siana-5-to-10-years-261122606155,https://www.naukri.com/lavya-associates-hr-services-jobs-careers-932996
60123006680.0,DevOps Engineer,Zeekers Employment,2-5 Yrs,"6,00,000 - 12,00,000 PA.",Bangalore/Bengaluru,,,"Jenkins,Docker,Javascript,AWS,Python,Linux,CLI,DataDog",2 Days Ago,https://www.naukri.com/job-listings-devops-engineer-zeekers-employment-bangalore-bengaluru-2-to-5-years-060123006680,https://www.naukri.com/zeekers-employment-jobs-careers-6514276
30123907875.0,Senior Analyst-Order To Cash Processing,Accenture,5-8 Yrs,Not disclosed,Gurgaon/Gurugram,4.1,32129 Reviews,"Cash applications,Billing,Financial operations,Cash flow,Operations,Order to Cash Processing,Cash Application Processing",4 Days Ago,https://www.naukri.com/job-listings-senior-analyst-order-to-cash-processing-accenture-solutions-pvt-ltd-gurgaon-gurugram-5-to-8-years-030123907875,https://www.naukri.com/accenture-jobs-careers-7682
261222002264.0,Hiring For International Non Voice Process,Sutherland,,Not disclosed,,3.8,5017 Reviews,communication skills,Walk-in1 Day Ago,https://www.naukri.com/job-listings-hiring-for-international-non-voice-process-sutherland-chennai-0-to-2-years-261222002264,https://www.naukri.com/sutherland-jobs-careers-1188
311022004258.0,Application Support Engineer,Post A Resume,3-5 Yrs,"4,00,000 - 8,00,000 PA.",Ahmedabad,,,"Documentation,Application Support,Incident Management,QA Management,Technical Support L1,release management,problem management,change management",1 Day Ago,https://www.naukri.com/job-listings-application-support-engineer-post-a-resume-ahmedabad-3-to-5-years-311022004258,https://www.naukri.com/post-a-resume-jobs-careers-6967903
40123500160.0,Rendering & Animation 3D Professional,Wavelabs Technologies,5-7 Yrs,Not disclosed,Chennai,3.9,40 Reviews,"Post production,Graphic designing,3d rendering,Texturing,Tool design,Animation,Photoshop,VRAY",4 Days Ago,https://www.naukri.com/job-listings-rendering-animation-3d-professional-wavelabs-chennai-5-to-7-years-040123500160,https://www.naukri.com/wavelabs-technologies-jobs-careers-3646946
40123913168.0,SAP HR ABAP Professional,Varite India Pvt. Ltd.,3-8 Yrs,Not disclosed,Hyderabad/Secunderabad,,,"SAP payroll configuration,HR SOR,SuccessFactors,Business consulting,Client relationship management,SAP payroll,Data mapping,Workday",3 Days Ago,https://www.naukri.com/job-listings-sap-hr-abap-professional-varite-india-pvt-ltd-hyderabad-secunderabad-3-to-8-years-040123913168,https://www.naukri.com/varite-jobs-careers-82233
91122008441.0,QA Engineer,Mobiotics,2-7 Yrs,Not disclosed,Bangalore/Bengaluru,4.5,16 Reviews,"QA Engineer,Linux,Selenium Automation,SDLC,SQL,testing,JMeter,Postman",9 Days Ago,https://www.naukri.com/job-listings-qa-engineer-mobiotics-bangalore-bengaluru-2-to-7-years-091122008441,https://www.naukri.com/mobiotics-jobs-careers-4649432
60123500578.0,Analyst II - Operations,AMERICAN EXPRESS,6-8 Yrs,Not disclosed,Gurgaon/Gurugram,4.4,1942 Reviews,"Relationship management,PMP,Automation,MS Access,Contract management,Business analytics,Analytical,MS Office",1 Day Ago,https://www.naukri.com/job-listings-analyst-ii-operations-american-express-company-gurgaon-gurugram-6-to-8-years-060123500578,https://www.naukri.com/american-express-jobs-careers-106810
60123007402.0,Vacancy For Direct Taxation,Hetero,5-10 Yrs,Not disclosed,Hyderabad/Secunderabad,3.9,2506 Reviews,"big 4,Direct Tax",1 Day Ago,https://www.naukri.com/job-listings-vacancy-for-direct-taxation-hetero-hyderabad-secunderabad-5-to-10-years-060123007402,https://www.naukri.com/hetero-jobs-careers-121172
30123004391.0,IT Projects Business Analyst,Techstar Group,10-15 Yrs,"15,00,000 - 27,50,000 PA.",Hybrid - Bangalore/Bengaluru,,,"Power Bi,VSTS,Agile",5 Days Ago,https://www.naukri.com/job-listings-it-projects-business-analyst-techstar-group-bangalore-bengaluru-10-to-15-years-030123004391,https://www.naukri.com/techstar-group-jobs-careers-4429150
30123010508.0,Hiring :: Agile Coach (Scrum/Jira) :: Product Manager :: Hyderabad,EnterPi,3-8 Yrs,Not disclosed,Hyderabad/Secunderabad,4.5,16 Reviews,"product owner,product manager,scrum,agile,jira,scrum master,kanban,safe",4 Days Ago,https://www.naukri.com/job-listings-hiring-agile-coach-scrum-jira-product-manager-hyderabad-enterpi-hyderabad-secunderabad-3-to-8-years-030123010508,https://www.naukri.com/enterpi-jobs-careers-1330138
60123009761.0,HCL is hiring For Contractual Role- Asset Coordinator,HCLTech,0-1 Yrs,"2,00,000 - 3,00,000 PA.",Noida,3.8,18348 Reviews,"Asset Management,BPO,bca,Fresher,asset coordinator,b.tech,ITES,Call Center",1 Day Ago,https://www.naukri.com/job-listings-hcl-is-hiring-for-contractual-role-asset-coordinator-hcltech-noida-0-to-1-years-060123009761,https://www.naukri.com/hcltech-jobs-careers-460
50123608816.0,Content Moderator-Bengali,Acumont Solutions,0-2 Yrs,"1,00,000 - 5,00,000 PA.","Mumbai, Navi Mumbai, Mumbai (All Areas)",,,"content moderator,Bengali,content moderation,Content Management,Nepali,Content Review,content reviewer,bengali content",2 Days Ago,https://www.naukri.com/job-listings-content-moderator-bengali-acumont-solutions-mumbai-navi-mumbai-mumbai-all-areas-0-to-2-years-050123608816,https://www.naukri.com/acumont-solutions-jobs-careers-2172964
60123006368.0,Hiring-Java-Pune/Mumbai/Bangalore/Hyderabad/Chennai/Gurgaon/Noida,Citiustech,3-8 Yrs,Not disclosed,"Hybrid - Noida, Mumbai, Hyderabad/Secunderabad, Pune, Gurgaon/Gurugram, Chennai, Bangalore/Bengaluru",4.0,742 Reviews,java,2 Days Ago,https://www.naukri.com/job-listings-hiring-java-pune-mumbai-bangalore-hyderabad-chennai-gurgaon-noida-citiustech-noida-mumbai-hyderabad-secunderabad-pune-gurgaon-gurugram-chennai-bangalore-bengaluru-3-to-8-years-060123006368,https://www.naukri.com/citiustech-jobs-careers-142075
70123501255.0,Platform Engineer,Superior Group,10-12 Yrs,Not disclosed,Bangalore/Bengaluru,4.8,13 Reviews,"VMware,Automation,Linux,Configuration management,DNS,Windows,Load balancing,VMS",1 Day Ago,https://www.naukri.com/job-listings-platform-engineer-superior-group-bangalore-bengaluru-10-to-12-years-070123501255,https://www.naukri.com/superior-group-jobs-careers-2041182
40123006043.0,Engineer Instrumentation --(Leading MNC Manufacturing Co)Wada,Vertex Corporate Services (i),4-8 Yrs,Not disclosed,"Bhiwandi, Palghar",,,"plc,siemens,WinCC,SCADA",4 Days Ago,https://www.naukri.com/job-listings-engineer-instrumentation-leading-mnc-manufacturing-co-wada-vertex-corporate-services-i-bhiwandi-palghar-4-to-8-years-040123006043,https://www.naukri.com/vertex-corporate-services-jobs-careers-30181
50123005570.0,Business Development Executive,RV Technologies,3-8 Yrs,"3,00,000 - 8,00,000 PA.","Mohali, Chandigarh",4.0,25 Reviews,"Lead Generation,Client Relationship Management,Online Bidding,Proposal Writing,communication skills,Sales,Social Media,Bid Management",3 Days Ago,https://www.naukri.com/job-listings-business-development-executive-rv-technologies-mohali-chandigarh-3-to-8-years-050123005570,https://www.naukri.com/rv-technologies-jobs-careers-956460
40123005210.0,"Pharmacy,Mpharm,Pharm D,Pharmacist,Bpharm For Medical Coding Job",Alpha Medical Coding Solutions,0-5 Yrs,"2,25,000 - 6,00,000 PA.","Tirupur/Tiruppur, Chennai, Erode",,,"bhms,bams,Bds,fresher,bsms,biotechnology,Bums,bnys",4 Days Ago,https://www.naukri.com/job-listings-pharmacy-mpharm-pharm-d-pharmacist-bpharm-for-medical-coding-alpha-medical-coding-solutions-tirupur-tiruppur-chennai-erode-0-to-5-years-040123005210,https://www.naukri.com/alpha-medical-coding-solutions-jobs-careers-3526994
71222611238.0,Territory Sales Manager-Agency | Life Insurance-Baddi,Lavya Associates,5-10 Yrs,"6,50,000 - 9,00,000 PA.",Baddi,,,"tied,agency channel,bfsi,agency,team handling,advisors,training,branch management",6 Days Ago,https://www.naukri.com/job-listings-territory-sales-manager-agency-life-insurance-baddi-lavya-associates-baddi-5-to-10-years-071222611238,https://www.naukri.com/lavya-associates-hr-services-jobs-careers-932996
50123912467.0,SAP Hybris Testing Professional,Nixsol India,6-11 Yrs,Not disclosed,"Pune, Chennai, Bangalore/Bengaluru",,,"SAP,written communication,verbal,JIRA,Agile,API testing,Confluence,Communication",2 Days Ago,https://www.naukri.com/job-listings-sap-hybris-testing-professional-nixsol-india-pune-chennai-bangalore-bengaluru-6-to-11-years-050123912467,https://www.naukri.com/nixsol-india-jobs-careers-4429040
301122006811.0,Exports Executive,Sharda Cropchem,2-6 Yrs,Not disclosed,"Mumbai Suburban, Mumbai (All Areas)",4.4,75 Reviews,"Export Marketing,International Sales,Overseas Marketing,Business Development",10 Days Ago,https://www.naukri.com/job-listings-exports-executive-sharda-cropchem-mumbai-suburban-mumbai-all-areas-2-to-6-years-301122006811,https://www.naukri.com/sharda-cropchem-jobs-careers-90339
70123005525.0,Play School Teacher,Shanti Educational Initiatives Ltd.,0-5 Yrs,"1,00,000 - 1,50,000 PA.","Bardoli, Ahmedabad, Jaipur",3.3,11 Reviews,"montessori,Preschool,early childhood education,Nursery,Day Care",1 Day Ago,https://www.naukri.com/job-listings-play-school-teacher-shanti-educational-initiatives-ltd-bardoli-ahmedabad-jaipur-0-to-5-years-070123005525,https://www.naukri.com/shanti-educational-initiatives-jobs-careers-6863601
300722004979.0,Hiring For Inside sales  Sal 8.5LPA,Mark Makers Consultancy Services Pvt. Ltd.,3-7 Yrs,"4,50,000 - 8,50,000 PA.",Gurgaon/Gurugram,,,"International bpo,Sitel,Barclays,personiv,American express,Technical sales,Call ba,Great Learning",1 Day Ago,https://www.naukri.com/job-listings-hiring-for-inside-sales-sal-8-5lpa-mark-makers-consultancy-services-pvt-ltd-gurgaon-gurugram-3-to-7-years-300722004979,https://www.naukri.com/mark-makers-consultancy-services-jobs-careers-1704484
20123905146.0,Category Management Associate Manager-Procurement,Accenture,10-14 Yrs,Not disclosed,Noida,4.1,32129 Reviews,"Bidding,management,Procurement management,Client relationship,RFQ,Sourcing",5 Days Ago,https://www.naukri.com/job-listings-category-management-associate-manager-procurement-accenture-solutions-pvt-ltd-noida-10-to-14-years-020123905146,https://www.naukri.com/accenture-jobs-careers-7682
30123907436.0,Workday Financial Integration Application Developer,Accenture,4-6 Yrs,Not disclosed,Bangalore/Bengaluru,4.1,32129 Reviews,"Business process,Consulting,Deployment,Core finance,Supervision",4 Days Ago,https://www.naukri.com/job-listings-workday-financial-integration-application-developer-accenture-bangalore-bengaluru-4-to-6-years-030123907436,https://www.naukri.com/accenture-jobs-careers-7682
30123004500.0,Marketing Lead,Physicswallah,3-5 Yrs,"5,00,000 - 7,00,000 PA.",Kota,4.5,89 Reviews,"marketing,promotions,Lead Generation,Advertising,brand awareness,Brand Building,Strategic Marketing Planning,Business Development",5 Days Ago,https://www.naukri.com/job-listings-marketing-lead-physicswallah-kota-3-to-5-years-030123004500,https://www.naukri.com/physicswallah-jobs-careers-6204794
30123009952.0,Sr. TDM- Senior Analyst,Allegis Group,7-12 Yrs,Not disclosed,Bangalore/Bengaluru,,,"Delphix,OPTIM,Informatica,TDM",4 Days Ago,https://www.naukri.com/job-listings-sr-tdm-senior-analyst-allegis-group-bangalore-bengaluru-7-to-12-years-030123009952,https://www.naukri.com/allegis-group-jobs-careers-10698
50123010540.0,"We are hiring For ""Python with React"" For CMMI Level5 MNC company",Foray Software,4-9 Yrs,Not disclosed,Permanent Remote,,,"React Native,React.Js,python,Javascript,HTML,JQuery",3 Days Ago,https://www.naukri.com/job-listings-we-are-hiring-for-python-with-react-for-cmmi-level5-mnc-company-foray-software-hyderabad-secunderabad-4-to-9-years-050123010540,https://www.naukri.com/foray-jobs-careers-922288
70123006070.0,Branch Banking - Calling For Women Candidates,Hdfc Bank,1-6 Yrs,Not disclosed,"Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas), rajasthan",4.0,39143 Reviews,"Customer Service,Sales,Relationship Management",1 Day Ago,https://www.naukri.com/job-listings-branch-banking-calling-for-women-candidates-hdfc-bank-kolkata-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-rajasthan-1-to-6-years-070123006070,https://www.naukri.com/hdfc-bank-jobs-careers-213
301122008501.0,Software Engineer- AngularJS,Avalon Information Systems,2-5 Yrs,"6,00,000 - 10,00,000 PA.",Permanent Remote,2.9,16 Reviews,"Angularjs,CSS,HTML,jQuery,JavaScript,AJA,REST,JSON",5 Days Ago,https://www.naukri.com/job-listings-software-engineer-angularjs-avalon-information-systems-new-delhi-2-to-5-years-301122008501,https://www.naukri.com/avalon-information-systems-jobs-careers-713
,,,,,,,,,,,
50123004762.0,Computer Operator and Back Office Operations Executive,KD Enterprise,0-4 Yrs,"1,50,000 - 2,00,000 PA.","Temp. WFH - Rourkela, Mangaluru/Mangalore, Mysore/Mysuru, Dhanbad, Calicut/Kozhikode, Bangalore/Bengaluru",,,"BPO,Back Office,Email,HR,Powerpoint,Computer Skills,Teaching,banking",1 Day Ago,https://www.naukri.com/job-listings-computer-operator-and-back-office-operations-executive-kd-enterprise-rourkela-mangaluru-mangalore-mysore-mysuru-dhanbad-calicut-kozhikode-bangalore-bengaluru-0-to-4-years-050123004762,https://www.naukri.com/kd-enterprise-jobs-careers-123501749
,,,,,,,,,,,
